PLANT;PN_ASS;PN_COM;DATEFROM_VALID;BOM_QTY
71;A007529;D010926;25/02/22;1
71;A007529;D010927;25/02/22;1
71;A007529;B005811;21/02/22;1
71;A007530;D005427;25/02/22;0,00063
71;A007530;D007353;25/02/22;0,02
71;A007530;D007601;25/02/22;0,00063
71;A007530;D008844;25/02/22;1
71;A007530;D009244;25/02/22;1
71;A007530;B005812;22/02/22;3
71;A007531;D005427;28/02/22;0,00056
71;A007531;D007311;28/02/22;0,02
71;A007531;D007601;28/02/22;0,00056
71;A007531;D010929;28/02/22;1
71;A007531;D010930;28/02/22;1
71;A007531;B005813;22/02/22;6
71;A007532;B005814;23/02/22;2
71;A007533;D000943;30/06/23;0,01923
71;A007533;D005427;30/06/23;0,00034
71;A007533;D007601;30/06/23;0,00034
71;A007533;D010937;06/04/22;1
71;A007533;B005815;23/02/22;2
71;A007534;D002722;02/03/22;0,02381
71;A007534;D005421;02/03/22;0,00079
71;A007534;D007601;02/03/22;0,00079
71;A007534;D010931;02/03/22;1
71;A007534;D010932;02/03/22;1
71;A007534;B005817;23/02/22;14
71;A007535;D004520;07/03/22;0,00556
71;A007535;D005421;07/03/22;0,00017
71;A007535;D007601;07/03/22;0,00017
71;A007535;D010934;07/03/22;1
71;A007535;D010935;07/03/22;1
71;A007535;B005818;24/02/22;2
71;A007536;D004415;17/05/22;0,00052
71;A007536;D006853;03/03/22;0,00006
71;A007536;D007601;03/03/22;0,00052
71;A007536;D010098;03/03/22;0,04167
71;A007536;D010540;03/03/22;1
71;A007536;D010933;03/03/22;1
71;A007536;B005819;24/02/22;4
71;A007537;D005421;15/03/22;0,0006
71;A007537;D007601;15/03/22;0,0006
71;A007537;D008665;15/03/22;0,0006
71;A007537;D008673;15/03/22;0,04167
71;A007537;D010954;15/03/22;1
71;A007537;B005820;25/02/22;1
71;A007538;D000905;02/03/22;0,04167
71;A007538;D003154;02/03/22;0,00004
71;A007538;D005421;02/03/22;0,00043
71;A007538;D007601;02/03/22;0,00043
71;A007538;B005821;13/03/24;1
71;A007539;D000905;10/03/22;0,04167
71;A007539;D003154;10/03/22;0,00004
71;A007539;D005421;10/03/22;0,00043
71;A007539;D007601;10/03/22;0,00043
71;A007539;B005822;13/03/24;1
71;A007540;D000322;10/03/22;0,005
71;A007540;D005421;10/03/22;0,00012
71;A007540;D007601;10/03/22;0,00012
71;A007540;B005823;03/03/22;1
71;A007541;D001764;11/03/22;0,04167
71;A007541;D003291;11/03/22;2
71;A007541;D006757;11/03/22;0,00037
71;A007541;D006853;11/03/22;0,00006
71;A007541;D007601;11/03/22;0,00037
71;A007541;D010451;11/03/22;1
71;A007541;D010942;11/03/22;1
71;A007541;B005824;03/03/22;1
71;A007542;E003707;17/03/22;1
71;A007542;D002909;17/03/22;0,125
71;A007542;D005421;17/03/22;0,0026
71;A007542;D007601;17/03/22;0,0026
71;A007542;D010965;17/03/22;1
71;A007542;B005826;04/03/22;1
71;A007543;E002353;18/03/22;1
71;A007543;D002372;18/03/22;0,00232
71;A007543;D005427;18/03/22;0,00058
71;A007543;D007601;18/03/22;0,00058
71;A007543;D008699;18/03/22;0,02083
71;A007543;D010966;18/03/22;1
71;A007543;D010967;18/03/22;1
71;A007543;B005827;07/03/22;1
71;A007544;D004520;29/08/23;0,00855
71;A007544;D005421;29/08/23;0,00036
71;A007544;D007601;29/08/23;0,00036
71;A007544;D010958;23/03/22;1
71;A007544;B005828;07/03/22;2
71;A007545;D005421;11/03/22;0,00066
71;A007545;D007601;11/03/22;0,00066
71;A007545;D008699;11/03/22;0,02778
71;A007545;D010949;11/03/22;1
71;A007545;D010950;11/03/22;1
71;A007545;B005829;08/03/22;3
71;A007546;D003406;15/03/22;0
71;A007546;D004415;18/03/22;0,00023
71;A007546;D004520;15/03/22;0,00556
71;A007546;D007601;18/03/22;0,00023
71;A007546;D010951;15/03/22;1
71;A007546;D010952;15/03/22;1
71;A007546;B005830;08/03/22;3
71;A007547;D003406;15/03/22;0
71;A007547;D004415;18/03/22;0,00012
71;A007547;D004520;15/03/22;0,00298
71;A007547;D007601;18/03/22;0,00012
71;A007547;D010952;15/03/22;1
71;A007547;D010953;15/03/22;1
71;A007547;B005831;08/03/22;2
71;A007548;E001792;14/03/22;0,00357
71;A007548;E001828;14/03/22;0,00111
71;A007548;D002372;14/03/22;0,00042
71;A007548;D005280;14/03/22;0,0001
71;A007548;D007601;14/03/22;0,0001
71;A007548;D008699;14/03/22;0,00667
71;A007548;B005834;14/03/22;0,00864
71;A007549;E002801;14/03/22;1
71;A007549;E003056;14/03/22;1
71;A007549;D002372;14/03/22;0,00083
71;A007549;D002909;14/03/22;0,0125
71;A007549;D005280;14/03/22;0,00021
71;A007549;D007601;14/03/22;0,00021
71;A007549;D009451;14/03/22;0,0125
71;A007549;B005834;14/03/22;0,0864
71;A007550;E002801;14/03/22;1
71;A007550;E003055;14/03/22;1
71;A007550;D002372;14/03/22;0,00061
71;A007550;D002909;14/03/22;0,00909
71;A007550;D005280;14/03/22;0,00015
71;A007550;D007601;14/03/22;0,00015
71;A007550;D009451;14/03/22;0,00909
71;A007550;B005834;14/03/22;0,0432
71;A007551;D000322;17/06/22;0,02778
71;A007551;D002372;19/04/23;0,00309
71;A007551;D005427;19/04/23;0,00077
71;A007551;D007601;19/04/23;0,00077
71;A007551;D010956;22/03/22;1
71;A007551;B005833;11/03/22;3
71;A007552;D002372;23/03/22;0,0016
71;A007552;D004415;26/09/23;0,0004
71;A007552;D004520;23/03/22;0,00962
71;A007552;D005373;23/03/22;0,00962
71;A007552;D007601;23/03/22;0,0004
71;A007552;D010979;23/03/22;1
71;A007552;B003763;15/03/22;1
71;A007553;D002372;07/04/22;0,0026
71;A007553;D005421;07/04/22;0,00065
71;A007553;D007601;07/04/22;0,00065
71;A007553;D008673;07/04/22;0,02083
71;A007553;D011004;07/04/22;1
71;A007553;D011005;07/04/22;1
71;A007553;B005838;17/03/22;10
71;A007554;E002303;28/03/22;1
71;A007554;D002372;28/03/22;0,00132
71;A007554;D004520;28/03/22;0,00794
71;A007554;D005427;28/03/22;0,00033
71;A007554;D007601;28/03/22;0,00033
71;A007554;D010984;28/03/22;1
71;A007554;D010985;28/03/22;1
71;A007554;B005839;17/03/22;1
71;A007555;D001704;24/03/22;0,02778
71;A007555;D002372;24/03/22;0,00265
71;A007555;D005421;24/03/22;0,00066
71;A007555;D007601;24/03/22;0,00066
71;A007555;B005840;17/03/22;1
71;A007556;D004520;21/07/23;0,00855
71;A007556;D005427;21/07/23;0,00036
71;A007556;D007601;21/07/23;0,00036
71;A007556;D010977;24/03/22;1
71;A007556;B005841;17/03/22;2
71;A007557;D004520;21/03/22;0,00556
71;A007557;D005421;21/03/22;0,00017
71;A007557;D007601;21/03/22;0,00017
71;A007557;D010969;21/03/22;1
71;A007557;D011138;12/07/22;1
71;A007557;B005842;17/03/22;1
71;A007558;D002722;25/03/22;0,03333
71;A007558;D005421;25/03/22;0,00139
71;A007558;D007601;25/03/22;0,00139
71;A007558;D010971;25/03/22;1
71;A007558;D010972;25/03/22;1
71;A007558;B005843;18/03/22;30
71;A007559;D000323;29/04/24;0,00926
71;A007559;D002372;29/04/24;0,00116
71;A007559;D005427;29/04/24;0,00029
71;A007559;D007601;29/04/24;0,00029
71;A007559;D010973;24/03/22;1
71;A007559;D010974;24/03/22;1
71;A007559;B005844;18/03/22;1
71;A007560;D003406;25/03/22;0
71;A007560;D004415;25/03/22;0,00023
71;A007560;D004520;25/03/22;0,00556
71;A007560;D007601;25/03/22;0,00023
71;A007560;D010952;25/03/22;1
71;A007560;D010975;25/03/22;1
71;A007560;B005845;18/03/22;2
71;A007561;D003406;25/03/22;0
71;A007561;D004415;25/03/22;0,00023
71;A007561;D004520;25/03/22;0,00556
71;A007561;D007601;25/03/22;0,00023
71;A007561;D010952;25/03/22;1
71;A007561;D010976;25/03/22;1
71;A007561;B005846;21/03/22;3
71;A007562;D002372;04/04/22;0,00125
71;A007562;D005427;04/04/22;0,00031
71;A007562;D007601;04/04/22;0,00031
71;A007562;D010098;04/04/22;0,025
71;A007562;D010940;04/04/22;1
71;A007562;D010941;04/04/22;1
71;A007562;B005330;21/03/22;1
71;A007563;D002372;05/04/22;0,00694
71;A007563;D002722;08/11/23;0,04167
71;A007563;D005421;05/04/22;0,00174
71;A007563;D007601;05/04/22;0,00174
71;A007563;D010480;05/04/22;0,00035
71;A007563;D011003;05/04/22;1
71;A007563;B005849;24/03/22;60
71;A007564;D004520;26/04/22;0,00556
71;A007564;D005380;26/04/22;1
71;A007564;D005421;26/04/22;0,00035
71;A007564;D007601;26/04/22;0,00035
71;A007564;D010996;26/04/22;1
71;A007564;B003419;26/04/22;2
71;A007565;D002372;01/04/22;0,00427
71;A007565;D005427;01/04/22;0,00107
71;A007565;D006698;01/04/22;0,16667
71;A007565;D007601;01/04/22;0,00107
71;A007565;D011000;01/04/22;1
71;A007565;D011001;01/04/22;1
71;A007565;B002983;21/07/23;1
71;A007566;D002372;30/03/22;0,00427
71;A007566;D005427;30/03/22;0,00107
71;A007566;D006698;30/03/22;0,16667
71;A007566;D007601;30/03/22;0,00107
71;A007566;D010997;30/03/22;1
71;A007566;D011001;14/04/22;1
71;A007566;B002982;08/03/24;1
71;A007567;B005856;25/03/22;2
71;A007568;D002372;19/04/23;0,00309
71;A007568;D004415;19/04/23;0,00077
71;A007568;D007601;19/04/23;0,00077
71;A007568;D008699;01/04/22;0,02778
71;A007568;D010992;01/04/22;1
71;A007568;B005858;19/09/22;3
71;A007569;D002372;19/04/23;0,00309
71;A007569;D004415;19/04/23;0,00077
71;A007569;D007601;19/04/23;0,00077
71;A007569;D008699;01/04/22;0,02778
71;A007569;D010994;01/04/22;1
71;A007569;B005859;19/09/22;3
71;A007570;D000323;07/04/22;0,01667
71;A007570;D005421;07/04/22;0,00052
71;A007570;D006839;07/04/22;1
71;A007570;D007601;07/04/22;0,00052
71;A007570;D008948;07/04/22;1
71;A007570;B005860;28/03/22;8
71;A007571;D000323;12/04/22;0,00926
71;A007571;D005421;12/04/22;0,00029
71;A007571;D006839;12/04/22;1
71;A007571;D006864;12/04/22;1
71;A007571;D007601;12/04/22;0,00029
71;A007571;B005860;28/03/22;4
71;A007572;D000323;12/04/22;0,00556
71;A007572;D005421;12/04/22;0,00017
71;A007572;D006838;12/04/22;1
71;A007572;D006839;12/04/22;1
71;A007572;D007601;12/04/22;0,00017
71;A007572;B005860;28/03/22;2
71;A007573;D004415;19/04/23;0,00077
71;A007573;D007601;19/04/23;0,00077
71;A007573;D008699;04/04/22;0,02778
71;A007573;D011006;30/03/22;1
71;A007573;B005861;19/09/22;3
71;A007574;E002331;30/03/22;1
71;A007574;D003589;30/03/22;0,01235
71;A007574;D005427;30/03/22;0,00062
71;A007574;D006853;30/03/22;0,00006
71;A007574;D007601;30/03/22;0,00062
71;A007574;D010206;30/03/22;0,01235
71;A007574;D010358;30/03/22;1
71;A007574;B005431;30/03/22;1
71;A007575;D005427;30/03/22;0,00033
71;A007575;D006853;30/03/22;0,00005
71;A007575;D007466;30/03/22;0,01587
71;A007575;D007601;30/03/22;0,00033
71;A007575;D010206;30/03/22;0,01587
71;A007575;D010378;30/03/22;1
71;A007575;B005439;30/03/22;1
71;A007576;D004415;19/04/23;0,00077
71;A007576;D006853;04/04/22;0,00006
71;A007576;D007601;19/04/23;0,00077
71;A007576;D008699;04/04/22;0,02778
71;A007576;D011008;04/04/22;1
71;A007576;B006090;21/10/22;3
71;A007577;D002372;08/04/22;0,00218
71;A007577;D005427;08/04/22;0,00055
71;A007577;D006249;08/04/22;0,16667
71;A007577;D007601;08/04/22;0,00055
71;A007577;D011010;08/04/22;1
71;A007577;B005864;08/04/22;2
71;A007578;D002372;19/04/23;0,00309
71;A007578;D004415;19/04/23;0,00008
71;A007578;D006853;13/04/22;0,00006
71;A007578;D007601;19/04/23;0,00077
71;A007578;D008699;13/04/22;0,02778
71;A007578;D011030;13/04/22;1
71;A007578;B005858;04/04/22;3
71;A007579;D002372;19/04/23;0,00309
71;A007579;D004415;19/04/23;0,00077
71;A007579;D006853;13/04/22;0,00006
71;A007579;D007601;19/04/23;0,00077
71;A007579;D008699;13/04/22;0,02778
71;A007579;D011028;13/04/22;1
71;A007579;B006051;22/09/22;3
71;A007580;D002372;19/04/23;0,00309
71;A007580;D004415;19/04/23;0,00077
71;A007580;D006853;12/04/22;0,00006
71;A007580;D007601;19/04/23;0,00077
71;A007580;D008699;12/04/22;0,02778
71;A007580;D011016;12/04/22;1
71;A007580;B006050;07/11/22;3
71;A007581;D002372;19/04/23;0,00309
71;A007581;D004415;19/04/23;0,00077
71;A007581;D006853;12/04/22;0,00006
71;A007581;D007601;19/04/23;0,00077
71;A007581;D008699;12/04/22;0,02778
71;A007581;D011018;12/04/22;1
71;A007581;B005859;04/04/22;3
71;A007582;D002372;19/04/23;0,00309
71;A007582;D004415;19/04/23;0,00077
71;A007582;D006853;13/04/22;0,00006
71;A007582;D007601;19/04/23;0,00077
71;A007582;D008699;13/04/22;0,02778
71;A007582;D011024;13/04/22;1
71;A007582;B005861;04/04/22;3
71;A007583;D002372;19/04/23;0,00309
71;A007583;D004415;19/04/23;0,00077
71;A007583;D006853;12/04/22;0,00006
71;A007583;D007601;19/04/23;0,00077
71;A007583;D008699;12/04/22;0,02778
71;A007583;D011022;12/04/22;1
71;A007583;B005862;04/04/22;3
71;A007584;D002372;19/04/23;0,00309
71;A007584;D004415;19/04/23;0,00077
71;A007584;D006853;13/04/22;0,00005
71;A007584;D007601;19/04/23;0,00077
71;A007584;D008699;13/04/22;0,02778
71;A007584;D011026;13/04/22;1
71;A007584;B005960;01/06/22;3
71;A007585;D002372;19/04/23;0,00309
71;A007585;D004415;19/04/23;0,00077
71;A007585;D006853;13/04/22;0,00006
71;A007585;D007601;19/04/23;0,00077
71;A007585;D008699;13/04/22;0,02778
71;A007585;D011015;13/04/22;1
71;A007585;B006224;06/02/24;3
71;A007586;D000322;08/06/23;0,02083
71;A007586;D002372;08/06/23;0,00232
71;A007586;D004415;08/06/23;0,00058
71;A007586;D007601;08/06/23;0,00058
71;A007586;D011012;13/04/22;1
71;A007586;B005833;19/09/22;2
71;A007587;D000325;13/04/22;0,04167
71;A007587;D005421;13/04/22;0,0013
71;A007587;D007601;13/04/22;0,0013
71;A007587;D010944;14/04/22;1
71;A007587;D010947;14/04/22;1
71;A007587;B005872;04/04/22;20
71;A007588;D000323;14/04/22;0,01136
71;A007588;D005421;14/04/22;0,00036
71;A007588;D007601;14/04/22;0,00036
71;A007588;D009736;14/04/22;1
71;A007588;D009737;14/04/22;1
71;A007588;B005877;05/04/22;3
71;A007589;D000322;26/04/22;0,01429
71;A007589;D003290;26/04/22;0
71;A007589;D005421;26/04/22;0,0004
71;A007589;D007601;26/04/22;0,0004
71;A007589;D011036;26/04/22;1
71;A007589;D011037;26/04/22;1
71;A007589;B005879;06/04/22;1
71;A007590;B005885;07/04/22;14
71;A007591;D002372;18/05/22;0,00126
71;A007591;D004520;18/05/22;0,00758
71;A007591;D005421;18/05/22;0,00032
71;A007591;D007601;18/05/22;0,00032
71;A007591;D011056;18/05/22;1
71;A007591;D011057;18/05/22;1
71;A007591;B005886;07/04/22;3
71;A007592;D004415;20/04/22;0,0004
71;A007592;D004520;20/04/22;0,01282
71;A007592;D007601;20/04/22;0,0004
71;A007592;D010627;20/04/22;1
71;A007592;D011032;20/04/22;1
71;A007592;B005637;20/04/22;4
71;A007593;E000270;14/04/22;0,0043
71;A007593;E002394;14/04/22;0,00064
71;A007593;D000322;14/04/22;0,01
71;A007593;D005427;14/04/22;0,00024
71;A007593;D007601;14/04/22;0,00024
71;A007593;B005881;14/04/22;0,00833
71;A007593;B005883;14/04/22;0,00758
71;A007594;D004520;14/04/22;0,01136
71;A007594;D005421;14/04/22;0,00036
71;A007594;D007601;14/04/22;0,00036
71;A007594;D010760;14/04/22;1
71;A007594;D011033;14/04/22;1
71;A007594;B005887;08/04/22;1
71;A007595;D005427;20/04/22;0,00024
71;A007595;D007601;20/04/22;0,00024
71;A007595;D008699;20/04/22;0,01
71;A007595;B005417;20/04/22;1
71;A007596;D002372;19/04/23;0,00309
71;A007596;D004415;19/04/23;0,00077
71;A007596;D006853;13/04/22;0,00006
71;A007596;D007601;19/04/23;0,00772
71;A007596;D008699;13/04/22;0,02778
71;A007596;D011020;13/04/22;1
71;A007596;B006048;22/09/22;3
71;A007597;D001330;20/04/22;0,02083
71;A007597;D005421;20/04/22;0,00069
71;A007597;D007601;20/04/22;0,00069
71;A007597;D010946;20/04/22;1
71;A007597;D010947;20/04/22;1
71;A007597;B005890;12/04/22;3
71;A007598;D003074;22/04/22;0,02083
71;A007598;D005421;22/04/22;0,00052
71;A007598;D007601;22/04/22;0,00052
71;A007598;D011034;22/04/22;1
71;A007598;D011035;22/04/22;1
71;A007598;B005891;13/04/22;4
71;A007599;D001589;20/06/22;0,04167
71;A007599;D002372;20/06/22;0,00124
71;A007599;D003290;10/01/23;0,0003
71;A007599;D005421;20/06/22;0,00031
71;A007599;D007601;20/06/22;0,00031
71;A007599;D011039;26/04/22;1
71;A007599;D011040;26/04/22;1
71;A007599;B005898;20/04/22;2
71;A007600;D000323;11/05/22;0,00556
71;A007600;D005421;11/05/22;0,00017
71;A007600;D007601;11/05/22;0,00017
71;A007600;D011051;11/05/22;1
71;A007600;B005899;21/04/22;2
71;A007601;D000323;02/05/22;0,00556
71;A007601;D005421;02/05/22;0,00017
71;A007601;D007601;02/05/22;0,00017
71;A007601;D007985;02/05/22;1
71;A007601;D007986;02/05/22;1
71;A007601;B005900;26/04/22;2
71;A007602;D000323;02/05/22;0,00556
71;A007602;D005421;02/05/22;0,00017
71;A007602;D007601;02/05/22;0,00017
71;A007602;D009692;02/05/22;1
71;A007602;D009693;02/05/22;1
71;A007602;B005798;26/04/22;2
71;A007603;D000323;02/05/22;0,00556
71;A007603;D005421;02/05/22;0,00017
71;A007603;D007601;02/05/22;0,00017
71;A007603;D009913;02/05/22;1
71;A007603;D009914;02/05/22;1
71;A007603;B005798;26/04/22;2
71;A007604;E003044;02/05/22;0,0028
71;A007604;D003278;02/05/22;0,01
71;A007604;D005421;02/05/22;0,00018
71;A007604;D007601;02/05/22;0,00018
71;A007604;B005804;02/05/22;0,00238
71;A007605;D004520;09/05/22;0,00556
71;A007605;D005421;09/05/22;0,00017
71;A007605;D007601;09/05/22;0,00017
71;A007605;D011048;09/05/22;1
71;A007605;D011049;09/05/22;1
71;A007605;B005901;27/04/22;2
71;A007606;D000323;03/05/22;0,00556
71;A007606;D005421;06/12/22;0,00023
71;A007606;D007601;06/12/22;0,00023
71;A007606;D011041;03/05/22;1
71;A007606;D011042;03/05/22;1
71;A007606;B005902;27/04/22;2
71;A007607;D002372;09/05/22;0,00132
71;A007607;D003300;09/05/22;1
71;A007607;D005421;09/05/22;0,01587
71;A007607;D007466;09/05/22;0,00033
71;A007607;D007601;09/05/22;0,00033
71;A007607;D011043;09/05/22;1
71;A007607;D011044;09/05/22;1
71;A007607;B005903;28/04/22;1
71;A007608;D000323;04/05/22;0,00556
71;A007608;D005421;04/05/22;0,00017
71;A007608;D007601;04/05/22;0,00017
71;A007608;D009974;04/05/22;1
71;A007608;B005904;04/05/22;2
71;A007609;D000322;25/05/22;0,005
71;A007609;D005427;25/05/22;0,00014
71;A007609;D007601;25/05/22;0,00014
71;A007609;B005905;29/04/22;1
71;A007610;D003588;09/05/22;0,01852
71;A007610;D005421;09/05/22;0,00077
71;A007610;D007601;09/05/22;0,00077
71;A007610;D010963;22/08/22;1
71;A007610;D010964;19/05/23;1
71;A007610;B005825;29/04/22;30
71;A007611;E002727;04/05/22;0,00071
71;A007611;E004205;09/05/22;0,00174
71;A007611;D000322;04/05/22;0,005
71;A007611;D005421;04/05/22;0,00014
71;A007611;D007601;04/05/22;0,00014
71;A007611;C004753;04/05/22;0,003
71;A007611;C004754;04/05/22;0,004
71;A007612;D000323;18/05/22;0,00926
71;A007612;D005421;18/05/22;0,00029
71;A007612;D007601;18/05/22;0,00029
71;A007612;D008049;18/05/22;1
71;A007612;B005941;18/05/22;3
71;A007613;D000323;18/05/22;0,00926
71;A007613;D005421;18/05/22;0,00029
71;A007613;D007601;18/05/22;0,00029
71;A007613;D008049;18/05/22;1
71;A007613;B005942;18/05/22;3
71;A007614;D005427;11/05/22;0,00031
71;A007614;D007601;11/05/22;0,00031
71;A007614;D010098;11/05/22;0,025
71;A007614;D011046;11/05/22;1
71;A007614;D011047;11/05/22;1
71;A007614;B005330;03/05/22;1
71;A007615;E002354;16/05/22;1
71;A007615;E002392;16/05/22;1
71;A007615;D005427;16/05/22;0,00058
71;A007615;D007601;16/05/22;0,00058
71;A007615;D008699;16/05/22;0,02083
71;A007615;D011058;16/05/22;1
71;A007615;D011059;16/05/22;1
71;A007615;B005907;05/05/22;1
71;A007616;D000323;14/07/22;0,02222
71;A007616;D002372;14/07/22;0,00278
71;A007616;D005421;14/07/22;0,00069
71;A007616;D007601;14/07/22;0,00069
71;A007616;D011129;14/07/22;1
71;A007616;D011130;14/07/22;1
71;A007616;B005943;10/05/22;8
71;A007617;D002210;01/06/22;0,01852
71;A007617;D005421;01/06/22;0,00077
71;A007617;D007601;01/06/22;0,00077
71;A007617;D011065;01/06/22;1
71;A007617;B005944;11/05/22;4
71;A007618;D002210;01/06/22;0,04167
71;A007618;D005421;01/06/22;0,00077
71;A007618;D007601;01/06/22;0,00077
71;A007618;D011064;01/06/22;1
71;A007618;B005945;11/05/22;4
71;A007619;D002372;28/06/22;0,00139
71;A007619;D005201;28/06/22;0,02083
71;A007619;D005421;28/06/22;0,00035
71;A007619;D007601;28/06/22;0,00035
71;A007619;D011112;28/06/22;1
71;A007619;D011113;28/06/22;1
71;A007619;B005948;16/05/22;14
71;A007620;D000323;25/05/22;0,01852
71;A007620;D005427;25/05/22;0,00058
71;A007620;D007601;25/05/22;0,00058
71;A007620;D011061;25/05/22;1
71;A007620;B005950;18/05/22;20
71;A007621;D005427;25/08/22;0,00025
71;A007621;D007492;25/08/22;0,02
71;A007621;D007601;25/08/22;0,00025
71;A007621;D008834;25/08/22;1
71;A007621;D008843;25/08/22;1
71;A007621;B005951;18/05/22;2
71;A007622;D005427;25/08/22;0,00025
71;A007622;D007492;25/08/22;0,02
71;A007622;D007601;25/08/22;0,00025
71;A007622;D008843;25/08/22;1
71;A007622;D010137;25/08/22;1
71;A007622;B005952;18/05/22;1
71;A007623;D002372;06/07/22;0,00118
71;A007623;D003300;30/09/22;1
71;A007623;D005427;06/07/22;0,00029
71;A007623;D007601;06/07/22;0,00029
71;A007623;D011066;26/05/22;1
71;A007623;D011067;26/05/22;1
71;A007623;D011069;26/05/22;0,16667
71;A007623;B005953;20/05/22;1
71;A007624;D000323;27/05/22;0,00556
71;A007624;D002372;27/05/22;0,00093
71;A007624;D005421;27/05/22;0,00023
71;A007624;D007601;27/05/22;0,00023
71;A007624;D009676;27/05/22;1
71;A007624;D011070;27/05/22;1
71;A007624;B004984;23/05/22;2
71;A007625;D002372;10/06/22;0,00126
71;A007625;D004520;10/06/22;0,00758
71;A007625;D005421;10/06/22;0,00032
71;A007625;D007601;10/06/22;0,00032
71;A007625;D011071;10/06/22;1
71;A007625;D011072;10/06/22;1
71;A007625;B005954;24/05/22;3
71;A007626;D000322;17/08/22;0,02083
71;A007626;D003406;17/08/22;0,0001
71;A007626;D004415;17/08/22;0,00043
71;A007626;D007601;17/08/22;0,00043
71;A007626;D011148;17/08/22;1
71;A007626;D011149;17/08/22;1
71;A007626;B005956;26/05/22;2
71;A007627;E001792;17/06/22;0,00357
71;A007627;E001828;27/02/24;0,00145
71;A007627;D000322;17/06/22;0,01
71;A007627;D005421;17/06/22;0,00021
71;A007627;D007601;17/06/22;0,00021
71;A007627;B005973;17/06/22;0,00355
71;A007628;E001792;24/06/22;0,00357
71;A007628;E001828;27/02/24;0,00145
71;A007628;D000322;24/06/22;0,01
71;A007628;D005421;24/06/22;0,00021
71;A007628;D007601;24/06/22;0,00021
71;A007628;B005977;24/06/22;0,0105
71;A007629;E001792;10/06/22;0,00357
71;A007629;E001828;27/02/24;0,00145
71;A007629;D000322;10/06/22;0,01
71;A007629;D005421;10/06/22;0,00024
71;A007629;D007601;10/06/22;0,00024
71;A007629;B002639;10/06/22;0,01
71;A007630;E001792;10/06/22;0,00357
71;A007630;E001828;27/02/24;0,00145
71;A007630;D000322;10/06/22;0,01
71;A007630;D005421;10/06/22;0,00024
71;A007630;D007601;10/06/22;0,00024
71;A007630;B002637;10/06/22;0,00355
71;A007631;D000322;07/06/22;0,01
71;A007631;D005421;07/06/22;0,00024
71;A007631;D007601;07/06/22;0,00024
71;A007631;B005957;08/06/22;1
71;A007632;E002238;13/06/22;1
71;A007632;D002372;13/06/22;0,00318
71;A007632;D005078;13/06/22;0,02857
71;A007632;D005427;13/06/22;0,00079
71;A007632;D007601;13/06/22;0,00079
71;A007632;D011073;13/06/22;1
71;A007632;D011074;13/06/22;1
71;A007632;B005962;05/03/24;1
71;A007633;D004520;21/06/22;0,00877
71;A007633;D005427;21/06/22;0,00027
71;A007633;D007601;21/06/22;0,00027
71;A007633;D011076;21/06/22;1
71;A007633;D011077;21/06/22;1
71;A007633;B005963;21/06/22;1
71;A007634;E004178;27/06/22;0,00122
71;A007634;D000322;27/06/22;0,005
71;A007634;D005421;27/06/22;0,00012
71;A007634;D007601;27/06/22;0,00012
71;A007634;C004588;27/06/22;0,0265
71;A007635;E002238;14/06/22;1
71;A007635;D004618;14/06/22;0,03125
71;A007635;D005421;14/06/22;0,00087
71;A007635;D007601;14/06/22;0,00087
71;A007635;D011094;14/06/22;1
71;A007635;D011095;14/06/22;1
71;A007635;B005964;19/09/23;1
71;A007636;D000322;15/06/22;0,01961
71;A007636;D005421;15/06/22;0,00047
71;A007636;D007601;15/06/22;0,00047
71;A007636;D011092;15/06/22;1
71;A007636;D011093;15/06/22;1
71;A007636;B005965;07/06/22;1
71;A007637;D002372;15/06/22;0,00083
71;A007637;D003683;15/06/22;0,02083
71;A007637;D005427;15/06/22;0,00021
71;A007637;D007601;15/06/22;0,00021
71;A007637;D011089;15/06/22;1
71;A007637;D011090;15/06/22;1
71;A007637;B005967;07/06/22;1
71;A007638;E002255;15/06/22;1
71;A007638;D002372;15/06/22;0,00174
71;A007638;D004937;15/06/22;0,01389
71;A007638;D005427;15/06/22;0,00043
71;A007638;D007601;15/06/22;0,00043
71;A007638;D011086;15/06/22;1
71;A007638;D011087;15/06/22;1
71;A007638;B005968;08/06/22;1
71;A007639;E002292;15/06/22;1
71;A007639;D002372;15/06/22;0,00397
71;A007639;D003007;15/06/22;0,04167
71;A007639;D005427;15/06/22;0,00099
71;A007639;D007601;15/06/22;0,00099
71;A007639;D011083;15/06/22;1
71;A007639;D011084;15/06/22;1
71;A007639;B005969;08/03/24;1
71;A007640;D002372;30/06/22;0,00125
71;A007640;D005427;30/06/22;0,00031
71;A007640;D007601;30/06/22;0,00031
71;A007640;D010098;30/06/22;0,025
71;A007640;D011078;30/06/22;1
71;A007640;D011079;30/06/22;1
71;A007640;B005330;09/06/22;1
71;A007641;D002372;04/11/22;0,00214
71;A007641;D005421;04/11/22;0,00053
71;A007641;D007601;04/11/22;0,00053
71;A007641;D008666;28/06/22;0,02778
71;A007641;D011113;28/06/22;1
71;A007641;D011114;28/06/22;1
71;A007641;B005948;09/06/22;16
71;A007642;D000323;28/06/22;0,00606
71;A007642;D002372;04/11/22;0,00101
71;A007642;D005421;04/11/22;0,00025
71;A007642;D007601;04/11/22;0,00025
71;A007642;D011113;28/06/22;1
71;A007642;D011115;28/06/22;1
71;A007642;B005948;09/06/22;6
